Appointment_ID,Date,Store_ID,Customer_ID,Service_ID,Appointment_Status,Converted_To_Sale,Booking_Channel,Wait_Days
A0033511,2026-06-04,S1027,C017124,SV01,Completed,No,Phone,3
A0033512,2026-02-09,S1018,C011213,SV04,Completed,Yes,Online,4
A0033513,2026-05-20,S1024,C004135,SV07,Completed,No,Phone,4
A0033514,2026-05-07,S1015,C016099,SV01,Rescheduled,No,Online,5
A0033515,2025-09-10,S1005,C019435,SV06,Completed,Yes,Online,1
A0033516,2026-11-23,S1091,C003182,SV02,Completed,Yes,Online,19
A0033517,2026-03-16,S1077,C018637,SV02,Completed,No,Online,3
A0033518,2025-02-17,S1098,C008289,SV02,No-show,No,Online,8
A0033519,2026-10-28,S1019,C002052,SV02,Completed,No,Online,5
A0033520,2026-05-08,S1061,C016743,SV01,Completed,Yes,Online,20
A0033521,2025-01-19,S1118,C010155,SV05,Completed,Yes,Phone,5
A0033522,2025-04-23,S1097,C001736,SV05,Completed,No,In Store,5
A0033523,2025-01-09,S1088,C009192,SV08,Completed,Yes,Online,2
A0033524,2025-01-03,S1059,C019062,SV01,Completed,No,In Store,5
A0033525,2026-08-26,S1039,C000320,SV07,Completed,Yes,In Store,15
A0033526,2026-08-28,S1005,C019531,SV01,Completed,No,Online,13
A0033527,2025-08-27,S1104,C017353,SV08,No-show,No,In Store,9
A0033528,2026-11-27,S1105,C007277,SV08,Completed,No,Online,17
A0033529,2025-01-22,S1038,C015556,SV08,Completed,Yes,In Store,0
A0033530,2025-08-12,S1085,C007299,SV02,Completed,Yes,Online,21
A0033531,2026-05-19,S1114,C010380,SV05,Completed,No,Phone,6
A0033532,2025-12-03,S1009,C018637,SV02,Completed,No,Online,10
A0033533,2025-03-03,S1028,C005028,SV02,Completed,Yes,Phone,2
A0033534,2026-03-06,S1101,C016312,SV02,Cancelled,No,Phone,9
A0033535,2025-10-02,S1067,C006298,SV01,Completed,Yes,In Store,19
A0033536,2026-03-17,S1115,C007279,SV02,Completed,Yes,Phone,13
A0033537,2025-12-23,S1066,C009820,SV03,Cancelled,No,Phone,0
A0033538,2026-09-01,S1072,C004587,SV08,Rescheduled,No,In Store,15
A0033539,2026-04-04,S1080,C001836,SV03,Completed,No,In Store,13
A0033540,2025-09-09,S1076,C003358,SV01,Completed,Yes,Phone,19
A0033541,2025-02-27,S1021,C017002,SV01,Completed,No,In Store,12
A0033542,2026-03-21,S1090,C008543,SV03,Completed,No,In Store,3
A0033543,2026-04-25,S1117,C014898,SV01,Completed,Yes,Online,13
A0033544,2025-03-05,S1044,C000754,SV04,Completed,No,Phone,10
A0033545,2026-11-21,S1028,C012191,SV01,Completed,No,In Store,11
A0033546,2026-08-24,S1037,C009709,SV07,Completed,Yes,Online,12
A0033547,2025-05-03,S1055,C003520,SV04,Completed,No,In Store,13
A0033548,2026-04-30,S1024,C003963,SV03,Completed,Yes,In Store,20
A0033549,2026-08-31,S1089,C001071,SV07,Completed,No,In Store,11
A0033550,2026-03-14,S1002,C007841,SV01,Completed,No,In Store,2
A0033551,2025-03-13,S1013,C006343,SV07,Completed,Yes,Online,17
A0033552,2025-02-11,S1029,C004625,SV01,No-show,No,Online,12
A0033553,2025-05-16,S1044,C015668,SV01,Rescheduled,No,In Store,14
A0033554,2025-02-06,S1056,C002852,SV01,Completed,No,Online,5
A0033555,2026-02-22,S1028,C000464,SV07,Completed,Yes,In Store,7
A0033556,2025-03-03,S1058,C015258,SV01,Completed,Yes,Online,7
A0033557,2025-01-27,S1077,C004604,SV03,Completed,Yes,In Store,1
A0033558,2025-06-18,S1119,C012223,SV05,Completed,Yes,Online,21
A0033559,2026-07-02,S1017,C014431,SV03,Completed,No,Phone,10
A0033560,2025-11-09,S1086,C013753,SV04,Completed,No,Phone,7
A0033561,2025-02-12,S1084,C000018,SV02,Completed,Yes,Online,11
A0033562,2025-11-16,S1066,C011418,SV05,Completed,Yes,In Store,21
A0033563,2025-12-14,S1008,C006149,SV07,Completed,No,Phone,10
A0033564,2025-04-25,S1027,C016209,SV02,Completed,No,In Store,2
A0033565,2026-09-23,S1078,C006958,SV02,Completed,No,In Store,16
A0033566,2025-11-21,S1033,C017470,SV03,Completed,Yes,In Store,0
A0033567,2025-02-27,S1071,C012928,SV01,Cancelled,No,Phone,8
A0033568,2026-01-12,S1020,C012250,SV02,Completed,Yes,In Store,9
A0033569,2026-06-15,S1100,C004795,SV03,Cancelled,No,In Store,9
A0033570,2025-03-15,S1026,C007339,SV07,Completed,No,In Store,10
A0033571,2026-09-18,S1065,C011660,SV03,Completed,Yes,In Store,19
A0033572,2025-04-01,S1039,C009676,SV02,No-show,No,Online,14
A0033573,2025-03-24,S1045,C019140,SV01,Completed,No,Online,3
A0033574,2026-06-27,S1078,C018889,SV01,Completed,Yes,In Store,11
A0033575,2025-07-15,S1063,C001344,SV04,Completed,Yes,Online,13
A0033576,2026-12-30,S1065,C019980,SV01,Completed,Yes,Online,14
A0033577,2025-10-22,S1113,C001539,SV04,Completed,No,Online,19
A0033578,2025-05-16,S1044,C013355,SV04,Rescheduled,No,Online,6
A0033579,2026-05-24,S1101,C010181,SV01,No-show,No,Phone,3
A0033580,2025-12-05,S1100,C003377,SV04,Completed,No,In Store,10
A0033581,2026-08-29,S1003,C018721,SV07,Completed,No,Online,2
A0033582,2025-05-17,S1080,C015965,SV02,Completed,No,Online,2
A0033583,2026-10-07,S1023,C012901,SV07,Completed,No,In Store,13
A0033584,2025-02-13,S1026,C004049,SV01,Completed,No,Phone,2
A0033585,2026-11-24,S1040,C002947,SV07,Completed,No,Online,0
A0033586,2025-05-12,S1041,C003759,SV08,Completed,Yes,Online,11
A0033587,2025-06-09,S1071,C004391,SV02,Completed,Yes,Phone,15
A0033588,2025-09-20,S1072,C018201,SV01,Completed,No,Phone,14
A0033589,2026-01-27,S1027,C007848,SV07,Cancelled,No,Phone,21
A0033590,2026-02-05,S1105,C001666,SV07,Completed,No,Online,12
A0033591,2026-12-14,S1035,C003340,SV06,Completed,Yes,Online,16
A0033592,2026-01-18,S1009,C009060,SV01,Rescheduled,No,Phone,10
A0033593,2026-12-19,S1092,C003953,SV08,Completed,Yes,Phone,14
A0033594,2025-11-25,S1094,C015778,SV07,Completed,Yes,Phone,10
A0033595,2025-03-31,S1043,C003009,SV08,No-show,No,Phone,21
A0033596,2025-09-20,S1030,C012383,SV01,Cancelled,No,In Store,10
A0033597,2026-09-30,S1059,C006732,SV02,Completed,No,Phone,6
A0033598,2025-10-07,S1070,C018268,SV04,Completed,No,Online,3
A0033599,2026-03-02,S1092,C008542,SV02,Completed,Yes,In Store,2
A0033600,2025-01-02,S1034,C009095,SV04,Completed,Yes,Online,0
A0033601,2025-10-27,S1098,C016004,SV01,Completed,Yes,In Store,4
A0033602,2025-06-13,S1009,C000031,SV01,Completed,No,In Store,20
A0033603,2026-08-24,S1015,C014138,SV07,No-show,No,Online,3
A0033604,2025-05-08,S1005,C000122,SV02,Completed,No,In Store,21
A0033605,2025-03-12,S1078,C001915,SV01,Completed,Yes,Phone,4
A0033606,2026-03-02,S1064,C018895,SV01,Completed,Yes,Online,18
A0033607,2025-08-10,S1121,C015067,SV04,Completed,No,In Store,8
A0033608,2025-11-23,S1102,C016465,SV03,Completed,Yes,Phone,17
A0033609,2026-02-11,S1027,C014189,SV01,Completed,No,Phone,4
A0033610,2025-06-09,S1086,C006673,SV06,Completed,No,In Store,14
A0033611,2025-03-13,S1068,C009816,SV01,Completed,Yes,In Store,13
A0033612,2025-04-07,S1116,C000435,SV02,Completed,No,Online,20
A0033613,2026-11-28,S1024,C011795,SV01,Completed,No,In Store,6
A0033614,2026-05-09,S1064,C008615,SV03,Completed,Yes,Phone,8
A0033615,2025-12-23,S1058,C000944,SV03,Cancelled,No,In Store,9
A0033616,2026-10-20,S1060,C001896,SV01,Completed,Yes,Online,4
A0033617,2025-05-23,S1063,C005507,SV01,Completed,No,In Store,19
A0033618,2025-07-06,S1011,C004813,SV02,Completed,No,In Store,19
A0033619,2025-04-05,S1040,C017267,SV05,Rescheduled,No,Phone,3
A0033620,2026-03-25,S1082,C013041,SV01,Completed,No,In Store,4
A0033621,2026-11-24,S1076,C006184,SV01,Completed,No,In Store,14
A0033622,2025-04-28,S1085,C016791,SV03,Completed,Yes,In Store,10
A0033623,2026-12-23,S1057,C009825,SV03,Completed,No,Phone,11
A0033624,2025-06-26,S1042,C009227,SV02,Completed,No,Online,12
A0033625,2026-10-07,S1088,C007265,SV01,Completed,No,Online,2
A0033626,2025-05-14,S1013,C007767,SV04,Completed,Yes,In Store,14
A0033627,2025-02-04,S1058,C000769,SV03,Completed,No,In Store,11
A0033628,2026-01-31,S1058,C017338,SV02,Completed,Yes,Online,8
A0033629,2026-08-31,S1041,C005776,SV06,Completed,Yes,In Store,10
A0033630,2025-01-31,S1006,C001116,SV01,Completed,No,In Store,20
A0033631,2026-08-26,S1059,C004406,SV03,Completed,Yes,In Store,6
A0033632,2025-12-06,S1121,C003762,SV06,Completed,No,In Store,5
A0033633,2026-07-20,S1024,C010486,SV01,Completed,No,Online,18
A0033634,2026-10-20,S1103,C019947,SV01,Completed,Yes,Online,16
A0033635,2025-01-30,S1059,C019670,SV02,Completed,No,In Store,15
A0033636,2025-04-13,S1096,C013899,SV05,Completed,Yes,In Store,15
A0033637,2025-05-20,S1083,C012765,SV01,Cancelled,No,Online,9
A0033638,2026-03-08,S1068,C006435,SV03,Completed,No,Online,6
A0033639,2026-03-09,S1117,C013007,SV01,Completed,Yes,Phone,13
A0033640,2025-01-31,S1010,C012851,SV07,Completed,Yes,In Store,2
A0033641,2025-06-25,S1103,C011917,SV04,Completed,Yes,Online,6
A0033642,2026-02-06,S1095,C016572,SV02,Rescheduled,No,Online,5
A0033643,2025-10-14,S1048,C016509,SV08,Completed,No,Phone,11
A0033644,2026-08-02,S1011,C014847,SV08,Completed,Yes,Phone,21
A0033645,2026-06-15,S1037,C004563,SV04,Completed,Yes,Online,10
A0033646,2025-05-23,S1077,C005117,SV02,Completed,Yes,Phone,16
A0033647,2025-02-03,S1021,C004143,SV03,No-show,No,Phone,21
A0033648,2025-10-07,S1080,C007831,SV08,Completed,Yes,In Store,1
A0033649,2026-03-13,S1105,C018278,SV08,Completed,No,Phone,11
A0033650,2025-11-01,S1047,C003580,SV05,Cancelled,No,Online,16
A0033651,2025-07-07,S1022,C008381,SV04,Completed,No,In Store,5
A0033652,2026-09-22,S1028,C000994,SV01,Completed,Yes,Online,16
A0033653,2025-11-30,S1093,C018772,SV01,Completed,Yes,Phone,3
A0033654,2025-01-31,S1057,C019495,SV03,No-show,No,In Store,12
A0033655,2025-01-25,S1018,C016964,SV08,Completed,No,Phone,5
A0033656,2025-08-20,S1106,C013969,SV04,Completed,Yes,Phone,6
A0033657,2025-12-12,S1026,C009724,SV07,Completed,No,Online,6
A0033658,2025-03-13,S1027,C012046,SV01,Rescheduled,No,Online,9
A0033659,2026-03-22,S1108,C000934,SV04,Completed,No,Phone,5
A0033660,2026-04-27,S1015,C006414,SV08,Completed,Yes,Phone,8
A0033661,2025-07-29,S1097,C009994,SV01,Completed,Yes,Online,3
A0033662,2026-01-10,S1119,C012288,SV03,Completed,Yes,Online,17
A0033663,2026-08-15,S1002,C003108,SV01,Completed,No,Phone,6
A0033664,2026-01-25,S1022,C011078,SV01,Completed,Yes,In Store,17
A0033665,2025-04-10,S1102,C001175,SV02,Completed,Yes,Phone,10
A0033666,2025-05-08,S1032,C019004,SV08,Completed,Yes,Online,11
A0033667,2025-12-19,S1029,C013706,SV02,Cancelled,No,Phone,15
A0033668,2025-09-28,S1106,C010735,SV08,Completed,No,Online,2
A0033669,2026-09-01,S1009,C002474,SV07,Completed,Yes,In Store,3
A0033670,2026-10-01,S1064,C012548,SV02,Completed,No,Online,7
A0033671,2026-08-29,S1059,C001300,SV01,No-show,No,Online,18
A0033672,2026-03-28,S1073,C010771,SV01,Completed,Yes,Online,3
A0033673,2026-03-08,S1120,C004520,SV01,Completed,Yes,In Store,15
A0033674,2026-09-21,S1082,C007576,SV04,Completed,No,In Store,13
A0033675,2025-12-24,S1026,C012421,SV03,Completed,No,In Store,0
A0033676,2026-04-06,S1037,C000410,SV05,Completed,Yes,Online,15
A0033677,2025-07-04,S1042,C001312,SV03,Completed,Yes,Online,14
A0033678,2026-02-24,S1020,C012242,SV04,Completed,Yes,Online,4
A0033679,2025-08-29,S1084,C019414,SV03,Completed,Yes,In Store,1
A0033680,2026-10-18,S1053,C014261,SV02,Completed,No,Online,19
A0033681,2026-01-19,S1118,C015874,SV02,No-show,No,Online,11
A0033682,2026-01-01,S1121,C010221,SV01,Completed,No,Online,3
A0033683,2026-05-24,S1059,C003543,SV02,Completed,Yes,In Store,7
A0033684,2026-06-09,S1025,C013794,SV04,Rescheduled,No,Online,13
A0033685,2026-11-12,S1069,C019057,SV01,Completed,No,Online,1
A0033686,2025-03-28,S1120,C002555,SV01,Completed,No,Online,12
A0033687,2026-10-07,S1111,C019830,SV03,Completed,No,In Store,13
A0033688,2025-05-15,S1050,C005570,SV02,Completed,No,In Store,15
A0033689,2026-12-10,S1111,C014549,SV03,Rescheduled,No,In Store,7
A0033690,2025-11-28,S1043,C018014,SV06,Completed,Yes,Online,18
A0033691,2026-12-12,S1061,C018890,SV01,Completed,Yes,Online,20
A0033692,2025-09-08,S1014,C019602,SV06,Completed,No,Online,7
A0033693,2025-05-24,S1025,C003361,SV01,Completed,Yes,Online,6
A0033694,2025-06-20,S1008,C001740,SV01,Completed,No,In Store,15
A0033695,2025-03-27,S1121,C006277,SV01,Completed,Yes,Phone,11
A0033696,2025-08-29,S1008,C004587,SV01,Completed,No,In Store,8
A0033697,2026-04-10,S1110,C017215,SV03,No-show,No,Phone,10
A0033698,2026-05-14,S1097,C014722,SV08,Completed,No,Online,3
A0033699,2026-11-03,S1006,C002643,SV04,Completed,Yes,In Store,18
A0033700,2026-04-14,S1111,C004238,SV02,Rescheduled,No,Phone,6
A0033701,2026-10-08,S1048,C006954,SV01,Completed,Yes,In Store,10
A0033702,2025-03-27,S1090,C017468,SV08,Completed,No,Online,21
A0033703,2025-11-27,S1030,C001815,SV02,Completed,Yes,In Store,19
A0033704,2026-12-20,S1089,C003907,SV02,No-show,No,Phone,15
A0033705,2025-09-12,S1059,C007057,SV01,No-show,No,Online,3
A0033706,2026-05-26,S1048,C018166,SV04,Completed,Yes,In Store,7
A0033707,2026-09-01,S1082,C009221,SV08,Completed,No,Phone,7
A0033708,2025-06-13,S1032,C016517,SV03,Cancelled,No,In Store,1
A0033709,2025-11-28,S1012,C016761,SV03,Completed,No,Phone,7
A0033710,2025-03-05,S1052,C004997,SV04,Completed,Yes,In Store,0
A0033711,2025-05-13,S1037,C008496,SV02,Completed,No,In Store,12
A0033712,2026-10-11,S1046,C011130,SV01,Completed,Yes,Online,7
A0033713,2025-03-05,S1061,C008601,SV02,Completed,Yes,In Store,18
A0033714,2025-09-22,S1007,C009297,SV07,Completed,Yes,In Store,21
A0033715,2026-04-18,S1031,C013773,SV01,Rescheduled,No,Online,16
A0033716,2025-06-18,S1027,C013973,SV01,Completed,Yes,In Store,1
A0033717,2025-05-07,S1080,C008277,SV03,Completed,No,In Store,7
A0033718,2025-07-25,S1009,C007224,SV04,Completed,Yes,Phone,0
A0033719,2026-12-10,S1050,C007667,SV05,Completed,Yes,Online,19
A0033720,2025-07-15,S1066,C008232,SV01,Completed,No,In Store,2
A0033721,2025-04-05,S1104,C008763,SV02,Completed,No,Phone,0
A0033722,2026-07-21,S1093,C011770,SV01,Completed,No,Online,14
A0033723,2025-12-15,S1080,C006567,SV02,Completed,No,Phone,7
A0033724,2026-04-16,S1062,C009390,SV04,Rescheduled,No,Online,13
A0033725,2026-08-09,S1052,C005564,SV01,Rescheduled,No,Online,7
A0033726,2025-09-11,S1071,C015749,SV02,Completed,No,In Store,11
A0033727,2025-02-20,S1063,C018085,SV01,Completed,No,Online,18
A0033728,2025-08-30,S1105,C005499,SV06,Completed,No,Online,12
A0033729,2025-08-17,S1054,C006479,SV03,Completed,Yes,In Store,10
A0033730,2026-11-30,S1092,C007471,SV01,Completed,No,Online,16
A0033731,2026-01-13,S1051,C016265,SV01,Completed,Yes,Phone,15
A0033732,2026-04-16,S1091,C018167,SV02,Completed,No,Phone,16
A0033733,2025-09-24,S1121,C006298,SV04,Completed,No,Online,20
A0033734,2026-06-13,S1075,C004343,SV06,Rescheduled,No,Phone,0
A0033735,2025-02-10,S1003,C013130,SV01,Completed,Yes,Online,20
A0033736,2025-08-06,S1052,C007669,SV06,Completed,No,Phone,8
A0033737,2025-10-24,S1076,C014661,SV01,Completed,No,Phone,9
A0033738,2026-12-24,S1007,C004491,SV02,Rescheduled,No,Online,18
A0033739,2026-09-11,S1075,C017074,SV07,Completed,No,Phone,17
A0033740,2026-06-29,S1116,C003859,SV01,Rescheduled,No,Phone,21
A0033741,2025-07-02,S1009,C013571,SV04,Rescheduled,No,Online,4
A0033742,2025-06-25,S1067,C012591,SV04,Completed,No,Online,13
A0033743,2026-10-13,S1083,C006559,SV01,No-show,No,Online,14
A0033744,2026-11-05,S1013,C013367,SV01,Completed,Yes,In Store,20
A0033745,2026-01-21,S1057,C002822,SV01,Completed,Yes,Online,10
A0033746,2025-10-11,S1014,C019324,SV06,Completed,No,Online,2
A0033747,2026-02-23,S1009,C013166,SV01,Completed,Yes,In Store,9
A0033748,2025-02-19,S1087,C007824,SV01,Completed,No,In Store,7
A0033749,2025-10-31,S1051,C001777,SV02,Completed,No,In Store,14
A0033750,2025-10-01,S1009,C009849,SV03,Completed,No,In Store,14
A0033751,2025-12-07,S1065,C006679,SV05,Completed,No,Online,7
A0033752,2026-08-15,S1007,C011041,SV05,Completed,Yes,Online,11
A0033753,2026-08-05,S1119,C015696,SV08,Completed,Yes,In Store,20
A0033754,2025-11-12,S1078,C005252,SV07,Cancelled,No,In Store,0
A0033755,2026-07-20,S1011,C010934,SV01,Completed,Yes,Phone,10
A0033756,2026-01-16,S1080,C013987,SV07,Completed,No,Online,6
A0033757,2026-12-06,S1039,C010974,SV01,Cancelled,No,Online,8
A0033758,2025-12-19,S1065,C019248,SV01,Cancelled,No,In Store,15
A0033759,2025-01-21,S1046,C000105,SV02,Completed,Yes,In Store,0
A0033760,2026-11-29,S1072,C003290,SV03,Completed,Yes,Online,16
A0033761,2026-02-02,S1052,C007229,SV05,Completed,Yes,Online,6
A0033762,2025-02-01,S1105,C019088,SV04,Completed,Yes,Online,2
A0033763,2026-04-09,S1098,C009189,SV02,Completed,No,In Store,7
A0033764,2025-07-20,S1036,C005476,SV07,Completed,Yes,Online,9
A0033765,2025-02-05,S1041,C018561,SV07,Completed,No,Online,13
A0033766,2026-07-23,S1019,C012328,SV02,Completed,No,Phone,20
A0033767,2026-12-14,S1006,C018491,SV04,Completed,No,Online,2
A0033768,2025-02-13,S1098,C009442,SV01,Completed,No,In Store,16
A0033769,2026-01-26,S1028,C014945,SV07,No-show,No,Online,15
A0033770,2025-09-10,S1042,C008374,SV04,Rescheduled,No,In Store,8
A0033771,2026-12-27,S1003,C000536,SV01,Completed,Yes,Phone,9
A0033772,2026-09-26,S1018,C001372,SV02,Cancelled,No,Online,1
A0033773,2026-07-02,S1099,C006437,SV01,Completed,No,In Store,12
A0033774,2025-03-14,S1095,C006937,SV06,Completed,Yes,In Store,17
A0033775,2025-06-11,S1115,C005019,SV01,Completed,No,In Store,20
A0033776,2025-05-01,S1077,C002421,SV01,Cancelled,No,Phone,20
A0033777,2026-11-26,S1089,C004280,SV06,Completed,Yes,Phone,12
A0033778,2025-08-27,S1102,C016294,SV03,Rescheduled,No,Online,10
A0033779,2025-01-21,S1034,C001337,SV02,Completed,Yes,Phone,5
A0033780,2026-06-11,S1059,C004988,SV01,Completed,Yes,Online,14
A0033781,2026-06-25,S1005,C006051,SV01,Completed,Yes,Online,12
A0033782,2025-09-26,S1067,C017145,SV02,Completed,Yes,Online,13
A0033783,2026-12-05,S1091,C017624,SV04,Completed,No,Online,2
A0033784,2026-08-28,S1066,C004043,SV02,Completed,No,Online,21
A0033785,2026-02-14,S1062,C018584,SV08,Completed,Yes,Online,1
A0033786,2025-01-04,S1119,C007149,SV02,Completed,Yes,Online,9
A0033787,2026-10-10,S1037,C015931,SV01,Completed,No,Phone,13
A0033788,2025-02-17,S1043,C000013,SV01,Cancelled,No,Online,13
A0033789,2025-11-07,S1031,C019277,SV01,Completed,Yes,Phone,8
A0033790,2026-09-06,S1009,C015908,SV02,Completed,Yes,Online,6
A0033791,2025-10-15,S1004,C004071,SV06,Cancelled,No,In Store,6
A0033792,2025-10-08,S1017,C017567,SV05,Completed,No,Phone,15
A0033793,2026-11-18,S1001,C018328,SV03,Completed,No,Online,16
A0033794,2026-01-03,S1022,C009893,SV01,Cancelled,No,Online,10
A0033795,2026-11-13,S1026,C002350,SV04,Cancelled,No,Online,5
A0033796,2026-10-24,S1003,C011744,SV04,Completed,No,Phone,15
A0033797,2026-07-19,S1099,C006346,SV03,Completed,No,Online,10
A0033798,2025-04-08,S1005,C003244,SV03,Completed,No,Online,13
A0033799,2025-06-17,S1099,C003046,SV02,Completed,Yes,In Store,17
A0033800,2026-04-04,S1013,C007439,SV01,Completed,Yes,Online,9
A0033801,2025-09-13,S1035,C017634,SV04,Completed,Yes,Online,11
A0033802,2026-06-29,S1104,C000698,SV01,Completed,Yes,Phone,13
A0033803,2026-08-01,S1114,C011682,SV03,No-show,No,Online,2
A0033804,2025-12-03,S1029,C018804,SV05,Completed,No,In Store,9
A0033805,2026-01-31,S1103,C016375,SV02,Completed,Yes,In Store,15
A0033806,2025-07-01,S1105,C017092,SV06,Completed,Yes,In Store,18
A0033807,2026-06-16,S1103,C016000,SV01,Completed,Yes,Phone,21
A0033808,2025-01-15,S1020,C017185,SV07,Completed,No,In Store,19
A0033809,2025-04-04,S1118,C012492,SV08,Cancelled,No,Online,18
A0033810,2026-02-22,S1114,C004306,SV03,Completed,Yes,Phone,8
A0033811,2025-01-10,S1024,C009026,SV07,No-show,No,In Store,17
A0033812,2025-05-17,S1111,C010318,SV02,Completed,No,Online,0
A0033813,2025-07-25,S1055,C000240,SV06,Completed,Yes,Online,16
A0033814,2025-06-27,S1110,C006215,SV02,Completed,No,Phone,0
A0033815,2026-07-06,S1033,C011142,SV07,Completed,Yes,Online,16
A0033816,2025-09-03,S1073,C004037,SV02,Completed,Yes,Online,1
A0033817,2026-10-13,S1097,C019348,SV07,Completed,Yes,Online,2
A0033818,2026-03-04,S1041,C004928,SV02,Completed,No,Phone,8
A0033819,2026-07-21,S1093,C014917,SV03,No-show,No,Online,13
A0033820,2026-10-09,S1080,C017066,SV01,Rescheduled,No,In Store,5
A0033821,2025-11-28,S1032,C017472,SV02,Completed,No,Phone,18
A0033822,2026-06-28,S1028,C005773,SV01,Completed,No,In Store,21
A0033823,2026-08-22,S1052,C008969,SV03,Completed,No,Online,4
A0033824,2026-02-10,S1014,C014876,SV04,Completed,Yes,In Store,13
A0033825,2026-02-24,S1080,C002067,SV06,No-show,No,Online,7
A0033826,2025-03-16,S1105,C012951,SV01,Cancelled,No,Online,5
A0033827,2026-01-04,S1107,C018692,SV02,Completed,No,In Store,15
A0033828,2025-05-13,S1018,C001896,SV01,No-show,No,Phone,12
A0033829,2025-11-07,S1091,C005456,SV02,Completed,Yes,Online,15
A0033830,2025-07-15,S1034,C003834,SV03,Completed,No,Online,0
A0033831,2026-06-14,S1017,C009968,SV03,Rescheduled,No,In Store,20
A0033832,2026-03-10,S1106,C017657,SV01,Completed,Yes,Online,6
A0033833,2026-12-29,S1067,C017379,SV02,Completed,No,Phone,14
A0033834,2026-05-11,S1100,C005782,SV01,Completed,Yes,Online,1
A0033835,2026-10-11,S1015,C003971,SV02,Completed,No,Online,13
A0033836,2025-07-31,S1076,C004008,SV05,Rescheduled,No,Online,8
A0033837,2026-05-31,S1120,C016953,SV05,Completed,Yes,Online,4
A0033838,2026-02-13,S1044,C008894,SV01,Completed,Yes,Online,13
A0033839,2026-09-11,S1104,C012920,SV01,Completed,No,Phone,11
A0033840,2026-06-22,S1007,C019219,SV07,Completed,Yes,In Store,4
A0033841,2026-07-02,S1031,C003467,SV02,No-show,No,Online,6
