Customer_ID,Age,Gender,Customer_Segment,NHS_Eligible
C010185,39,Female,Loyal,No
C010186,23,Female,Returning,No
C010187,29,Female,Loyal,No
C010188,79,Male,New,No
C010189,56,Male,Loyal,No
C010190,27,Male,Loyal,No
C010191,47,Female,Returning,Yes
C010192,28,Female,New,No
C010193,44,Female,Loyal,No
C010194,25,Female,Loyal,No
C010195,56,Female,Loyal,No
C010196,53,Male,New,Yes
C010197,57,Male,Loyal,No
C010198,44,Female,New,No
C010199,34,Female,Returning,Yes
C010200,32,Male,Returning,No
C010201,29,Male,Returning,No
C010202,43,Male,New,No
C010203,45,Male,Returning,No
C010204,59,Female,New,No
C010205,19,Female,Returning,Yes
C010206,34,Male,New,No
C010207,71,Male,Returning,No
C010208,75,Male,Returning,No
C010209,76,Female,Loyal,No
C010210,35,Male,Returning,No
C010211,24,Female,Returning,No
C010212,28,Male,Loyal,No
C010213,24,Female,Loyal,No
C010214,78,Male,Returning,No
C010215,73,Female,Returning,No
C010216,68,Female,New,No
C010217,63,Female,Returning,No
C010218,38,Male,Loyal,Yes
C010219,46,Male,Loyal,No
C010220,70,Other,New,No
C010221,68,Male,New,No
C010222,49,Male,Loyal,Yes
C010223,70,Male,Loyal,No
C010224,38,Female,Returning,No
C010225,42,Male,New,No
C010226,70,Male,Returning,Yes
C010227,40,Male,Returning,No
C010228,64,Female,New,No
C010229,45,Female,New,Yes
C010230,35,Female,New,No
C010231,30,Male,Returning,No
C010232,55,Male,New,No
C010233,47,Female,Returning,No
C010234,40,Female,New,Yes
C010235,64,Male,Returning,No
C010236,16,Female,Loyal,No
C010237,21,Female,Returning,Yes
C010238,78,Male,New,No
C010239,59,Female,Returning,No
C010240,51,Female,New,Yes
C010241,16,Female,Returning,Yes
C010242,54,Female,New,Yes
C010243,44,Male,Loyal,No
C010244,54,Male,New,Yes
C010245,18,Other,Loyal,No
C010246,51,Male,Returning,No
C010247,53,Female,New,No
C010248,34,Female,Loyal,No
C010249,19,Male,Returning,No
C010250,79,Female,Returning,Yes
C010251,62,Other,Loyal,No
C010252,56,Female,New,No
C010253,65,Male,New,No
C010254,59,Male,Loyal,No
C010255,24,Male,New,No
C010256,45,Male,Loyal,No
C010257,73,Male,New,Yes
C010258,34,Female,Returning,No
C010259,79,Male,Returning,Yes
C010260,20,Male,Returning,No
C010261,37,Female,Loyal,No
C010262,38,Male,New,No
C010263,56,Female,Returning,Yes
C010264,27,Female,New,No
C010265,30,Male,New,No
C010266,59,Female,New,Yes
C010267,34,Male,Returning,Yes
C010268,73,Female,Returning,No
C010269,72,Male,New,No
C010270,35,Female,Loyal,No
C010271,52,Female,New,No
C010272,37,Male,Loyal,No
C010273,38,Male,New,No
C010274,59,Male,Returning,Yes
C010275,35,Female,New,No
C010276,25,Female,Returning,No
C010277,32,Male,Loyal,No
C010278,76,Male,Returning,No
C010279,32,Male,New,No
C010280,39,Male,Returning,No
C010281,56,Male,Returning,Yes
C010282,22,Male,New,No
C010283,33,Male,Returning,Yes
C010284,27,Male,Loyal,No
C010285,76,Male,New,No
C010286,76,Female,Returning,Yes
C010287,65,Male,Loyal,No
C010288,32,Male,Returning,No
C010289,56,Male,Returning,No
C010290,59,Female,New,No
C010291,72,Female,New,No
C010292,26,Male,Returning,No
C010293,63,Male,Returning,No
C010294,28,Female,New,Yes
C010295,52,Female,Returning,No
C010296,73,Male,Returning,No
C010297,20,Other,New,No
C010298,25,Female,Returning,Yes
C010299,68,Female,Returning,No
C010300,17,Female,Returning,Yes
C010301,60,Female,Returning,No
C010302,48,Female,New,No
C010303,38,Male,Returning,Yes
C010304,72,Male,Loyal,No
C010305,71,Female,Returning,No
C010306,37,Female,Returning,No
C010307,16,Male,New,Yes
C010308,24,Female,Loyal,No
C010309,22,Male,New,Yes
C010310,79,Female,New,No
C010311,54,Male,New,No
C010312,59,Male,Loyal,Yes
C010313,31,Female,Returning,Yes
C010314,71,Male,Loyal,No
C010315,62,Male,Returning,Yes
C010316,64,Female,Loyal,No
C010317,46,Male,Returning,No
C010318,61,Female,Returning,No
C010319,51,Female,New,Yes
C010320,40,Other,Returning,No
C010321,54,Female,Returning,No
C010322,37,Female,New,No
C010323,77,Female,New,No
C010324,62,Other,New,No
C010325,64,Female,New,Yes
C010326,62,Female,Returning,Yes
C010327,45,Male,Returning,No
C010328,77,Male,Loyal,No
C010329,29,Male,Returning,No
C010330,52,Male,Returning,Yes
C010331,20,Female,Returning,No
C010332,35,Male,Returning,No
C010333,53,Male,New,No
C010334,47,Female,Returning,No
C010335,77,Male,New,No
C010336,55,Male,Returning,Yes
C010337,42,Female,New,Yes
C010338,43,Female,Returning,No
C010339,55,Female,Loyal,No
C010340,67,Male,Returning,No
C010341,33,Female,New,No
C010342,53,Male,Returning,No
C010343,53,Female,Returning,No
C010344,16,Male,Loyal,No
C010345,75,Male,Loyal,No
C010346,53,Female,New,No
C010347,31,Female,Loyal,No
C010348,57,Male,New,No
C010349,60,Female,New,No
C010350,75,Female,New,No
C010351,18,Male,New,No
C010352,42,Male,Returning,Yes
C010353,27,Male,New,Yes
C010354,53,Male,New,No
C010355,48,Male,New,No
C010356,46,Male,Loyal,No
C010357,79,Female,Returning,No
C010358,50,Male,Returning,No
C010359,42,Male,Loyal,No
C010360,20,Male,Returning,No
C010361,34,Other,New,No
C010362,74,Female,Loyal,Yes
C010363,45,Male,Returning,Yes
C010364,75,Female,Returning,Yes
C010365,50,Female,Loyal,Yes
C010366,51,Female,New,No
C010367,43,Male,New,Yes
C010368,52,Female,Loyal,No
C010369,20,Male,Returning,No
C010370,19,Male,Returning,No
C010371,46,Male,Loyal,No
C010372,54,Male,Loyal,No
C010373,51,Female,Loyal,No
C010374,43,Female,New,Yes
C010375,35,Male,Loyal,No
C010376,62,Female,Returning,No
C010377,55,Female,Returning,No
C010378,19,Female,New,No
C010379,45,Female,Returning,Yes
C010380,62,Other,New,No
C010381,66,Male,Loyal,Yes
C010382,34,Male,Returning,No
C010383,76,Female,Returning,No
C010384,58,Male,New,Yes
C010385,44,Male,Returning,No
C010386,56,Male,Returning,No
C010387,72,Female,Loyal,No
C010388,30,Female,Returning,No
C010389,25,Male,New,Yes
C010390,44,Male,Returning,Yes
C010391,21,Female,New,Yes
C010392,70,Female,Returning,No
C010393,79,Male,Returning,Yes
C010394,55,Other,New,No
C010395,79,Male,New,No
C010396,20,Male,Returning,No
C010397,57,Male,Returning,No
C010398,44,Male,New,No
C010399,34,Female,Returning,Yes
C010400,36,Female,Returning,No
C010401,51,Male,New,No
C010402,57,Male,New,Yes
C010403,26,Female,New,No
C010404,55,Female,Loyal,Yes
C010405,76,Male,New,Yes
C010406,16,Male,Loyal,No
C010407,73,Female,Returning,No
C010408,55,Male,Loyal,No
C010409,38,Female,Loyal,Yes
C010410,63,Female,New,No
C010411,56,Female,Returning,No
C010412,65,Female,New,No
C010413,21,Female,New,Yes
C010414,19,Male,Loyal,No
C010415,57,Male,New,No
C010416,35,Male,Loyal,No
C010417,31,Male,Loyal,Yes
C010418,43,Male,Returning,No
C010419,63,Female,Returning,No
C010420,27,Female,Loyal,No
C010421,79,Female,New,No
C010422,43,Male,Returning,Yes
C010423,25,Female,New,No
C010424,20,Male,New,No
C010425,71,Male,New,No
C010426,23,Male,New,No
C010427,43,Female,New,No
C010428,59,Female,Returning,No
C010429,49,Female,Returning,No
C010430,33,Male,Loyal,Yes
C010431,23,Male,Loyal,Yes
C010432,62,Male,Loyal,No
C010433,47,Male,Loyal,No
C010434,19,Female,Loyal,No
C010435,27,Female,New,No
C010436,52,Female,New,No
C010437,26,Female,Returning,No
C010438,41,Female,New,Yes
C010439,24,Female,Loyal,No
C010440,67,Male,Returning,No
C010441,56,Female,Loyal,No
C010442,66,Female,Returning,Yes
C010443,19,Female,Loyal,No
C010444,40,Female,New,No
C010445,33,Female,Returning,No
C010446,56,Female,Loyal,Yes
C010447,69,Female,Returning,Yes
C010448,30,Other,Returning,No
C010449,66,Female,New,Yes
C010450,53,Female,Loyal,Yes
C010451,69,Female,Returning,No
C010452,21,Female,Loyal,Yes
C010453,80,Male,Returning,No
C010454,44,Female,Returning,No
C010455,34,Male,Returning,Yes
C010456,27,Male,Returning,No
C010457,80,Male,Returning,No
C010458,73,Female,New,No
C010459,24,Female,Loyal,Yes
C010460,44,Female,New,No
C010461,63,Male,New,No
C010462,54,Female,Returning,No
C010463,28,Male,Returning,Yes
C010464,39,Female,Returning,No
C010465,39,Female,Loyal,Yes
C010466,34,Female,Returning,No
C010467,78,Female,Loyal,No
C010468,29,Male,Returning,No
C010469,61,Male,New,No
C010470,75,Female,Returning,Yes
C010471,67,Female,New,Yes
C010472,67,Male,Loyal,No
C010473,26,Female,Returning,No
C010474,24,Male,New,No
C010475,66,Female,Returning,Yes
C010476,64,Male,New,No
C010477,64,Male,New,No
C010478,43,Female,New,No
C010479,50,Male,Loyal,No
C010480,17,Female,New,No
C010481,34,Female,Returning,No
C010482,50,Male,Returning,No
C010483,24,Female,Loyal,No
C010484,24,Female,Loyal,No
C010485,18,Male,Loyal,No
C010486,29,Male,Returning,No
C010487,80,Female,Returning,Yes
C010488,61,Male,Loyal,No
C010489,77,Female,New,No
C010490,32,Male,New,No
C010491,54,Female,Loyal,No
C010492,73,Male,New,No
C010493,38,Female,Returning,No
C010494,58,Female,New,Yes
C010495,61,Male,New,Yes
C010496,70,Female,Loyal,No
C010497,79,Female,New,No
C010498,55,Female,Returning,No
C010499,53,Male,New,No
C010500,72,Female,Returning,No
C010501,60,Male,Loyal,Yes
C010502,39,Female,Returning,No
C010503,56,Male,Returning,No
C010504,51,Male,Returning,No
C010505,30,Female,New,Yes
C010506,49,Male,Returning,Yes
C010507,56,Female,Loyal,No
C010508,74,Female,Loyal,No
C010509,53,Male,New,Yes
C010510,26,Male,Loyal,No
C010511,80,Male,Loyal,Yes
C010512,53,Male,Loyal,Yes
C010513,34,Female,Loyal,Yes
C010514,65,Male,Loyal,No
C010515,41,Female,New,Yes
C010516,40,Male,Returning,No
C010517,70,Male,Loyal,No
C010518,72,Female,Returning,No
C010519,50,Male,Returning,No
C010520,40,Male,New,No
C010521,72,Male,New,No
C010522,27,Male,Loyal,No
C010523,64,Male,New,No
C010524,53,Male,Returning,No
C010525,71,Female,New,No
C010526,43,Male,Loyal,No
C010527,70,Female,New,No
C010528,16,Female,Loyal,Yes
C010529,65,Male,New,No
C010530,20,Male,Loyal,No
C010531,57,Male,New,No
C010532,28,Female,Loyal,No
C010533,78,Female,Returning,No
C010534,66,Male,New,No
C010535,22,Female,New,Yes
C010536,73,Female,Loyal,No
C010537,32,Female,Returning,Yes
C010538,51,Male,New,No
C010539,21,Female,New,No
C010540,22,Female,Loyal,No
C010541,31,Male,Returning,Yes
C010542,50,Female,Returning,No
C010543,51,Male,Returning,No
C010544,71,Male,New,Yes
C010545,26,Male,Returning,Yes
C010546,64,Female,New,No
C010547,16,Female,Loyal,No
C010548,34,Female,New,No
C010549,27,Male,Returning,No
C010550,24,Female,New,No
C010551,53,Female,New,No
C010552,74,Female,Returning,No
C010553,59,Male,Returning,Yes
C010554,71,Male,Loyal,Yes
C010555,54,Female,New,No
C010556,19,Male,Loyal,No
C010557,38,Female,Loyal,No
C010558,69,Male,Loyal,Yes
C010559,18,Other,New,Yes
C010560,22,Male,Returning,No
C010561,70,Male,Loyal,Yes
C010562,20,Female,Loyal,No
C010563,78,Female,New,No
C010564,65,Male,Loyal,No
C010565,59,Male,Loyal,Yes
C010566,50,Female,Loyal,No
C010567,21,Female,Returning,No
C010568,42,Female,Returning,No
C010569,68,Female,Returning,Yes
C010570,74,Male,Returning,Yes
C010571,45,Female,Loyal,Yes
C010572,70,Male,New,No
C010573,66,Female,New,Yes
C010574,19,Male,Loyal,No
C010575,56,Male,New,Yes
C010576,56,Male,New,No
C010577,51,Male,Loyal,No
C010578,66,Female,Loyal,No
C010579,73,Female,Loyal,No
C010580,51,Male,New,No
C010581,36,Male,Returning,No
C010582,79,Male,New,Yes
C010583,78,Male,New,No
C010584,60,Female,New,No
C010585,57,Female,Returning,No
C010586,22,Male,Returning,No
C010587,42,Male,New,No
C010588,28,Male,Loyal,Yes
C010589,49,Male,Loyal,Yes
C010590,69,Male,New,No
C010591,30,Male,Loyal,No
C010592,80,Female,Returning,No
C010593,24,Male,Returning,No
C010594,22,Female,Returning,Yes
C010595,79,Female,Returning,No
C010596,22,Male,New,Yes
C010597,63,Female,Returning,No
C010598,65,Female,New,No
C010599,37,Male,New,No
C010600,20,Other,Returning,No
C010601,36,Female,New,No
C010602,20,Male,Returning,No
C010603,59,Male,Returning,No
C010604,73,Female,New,Yes
C010605,80,Male,Loyal,Yes
C010606,68,Male,New,No
C010607,66,Male,Returning,No
C010608,73,Male,New,No
C010609,66,Male,New,Yes
C010610,58,Male,Loyal,No
C010611,80,Female,Loyal,No
C010612,36,Male,New,Yes
C010613,42,Male,New,No
C010614,74,Female,Returning,No
C010615,36,Male,New,No
C010616,35,Male,Loyal,No
C010617,25,Female,New,No
C010618,33,Female,New,Yes
C010619,54,Male,New,No
C010620,73,Female,New,Yes
C010621,24,Male,Loyal,No
C010622,60,Female,Returning,No
C010623,65,Male,New,No
C010624,74,Male,New,No
C010625,64,Female,New,Yes
C010626,26,Male,Returning,Yes
C010627,47,Female,Returning,No
C010628,77,Female,New,Yes
C010629,75,Male,Loyal,Yes
C010630,55,Female,Returning,No
C010631,78,Male,Loyal,No
C010632,59,Male,Returning,No
C010633,20,Female,New,Yes
C010634,75,Female,New,No
C010635,26,Male,Loyal,No
C010636,40,Female,New,No
C010637,31,Male,New,Yes
C010638,62,Female,Returning,No
C010639,17,Male,Returning,No
C010640,57,Female,Returning,No
C010641,72,Female,Returning,No
C010642,67,Male,New,No
C010643,35,Female,Returning,No
C010644,74,Male,Loyal,No
C010645,39,Female,New,No
C010646,60,Female,New,No
C010647,48,Female,Loyal,No
C010648,20,Male,New,No
C010649,16,Male,Returning,No
C010650,27,Female,New,No
C010651,76,Male,Returning,Yes
C010652,78,Male,Returning,No
C010653,42,Female,Loyal,No
C010654,78,Female,New,Yes
C010655,19,Female,New,Yes
C010656,78,Female,Returning,No
C010657,31,Male,Returning,No
C010658,18,Female,Returning,No
C010659,65,Female,Returning,No
C010660,40,Male,Loyal,No
C010661,35,Female,New,Yes
C010662,65,Male,New,Yes
C010663,37,Male,Loyal,No
C010664,64,Female,Returning,No
C010665,28,Male,New,No
C010666,21,Female,Loyal,No
C010667,37,Male,Returning,Yes
C010668,55,Female,Returning,No
C010669,30,Male,Loyal,Yes
C010670,25,Male,Returning,No
C010671,64,Male,New,No
C010672,48,Male,New,No
C010673,44,Male,Returning,No
C010674,31,Female,Returning,No
C010675,17,Male,Returning,No
C010676,19,Female,Returning,Yes
C010677,60,Male,New,No
C010678,21,Male,Returning,No
C010679,32,Female,New,No
C010680,75,Female,Loyal,Yes
C010681,38,Female,Returning,Yes
C010682,64,Female,Returning,No
C010683,38,Male,Returning,Yes
C010684,76,Female,New,No
C010685,69,Male,Returning,Yes
C010686,46,Female,New,Yes
C010687,60,Female,Returning,No
C010688,42,Female,New,No
C010689,77,Female,Returning,No
C010690,39,Male,New,Yes
C010691,70,Female,New,Yes
C010692,56,Male,Returning,No
C010693,57,Male,Returning,Yes
C010694,38,Female,New,Yes
C010695,70,Female,Returning,No
C010696,64,Female,Loyal,Yes
C010697,68,Female,Returning,No
C010698,68,Male,Returning,No
C010699,26,Female,New,Yes
C010700,72,Female,New,No
C010701,70,Male,New,No
C010702,31,Female,Loyal,No
C010703,79,Male,New,No
C010704,50,Male,New,No
C010705,36,Male,New,Yes
C010706,30,Female,Loyal,No
C010707,39,Female,Returning,No
C010708,18,Female,Loyal,No
C010709,60,Male,Returning,No
C010710,62,Female,Loyal,Yes
C010711,59,Female,Loyal,No
C010712,51,Male,Returning,No
C010713,39,Male,Loyal,Yes
C010714,63,Male,Loyal,Yes
C010715,72,Female,New,Yes
C010716,21,Male,Returning,No
C010717,40,Female,Returning,No
C010718,80,Male,Loyal,No
C010719,72,Female,Returning,No
C010720,80,Male,Returning,No
C010721,27,Male,New,No
C010722,46,Female,Loyal,No
C010723,24,Male,New,Yes
C010724,72,Female,Returning,No
C010725,49,Female,New,No
C010726,31,Female,Loyal,No
C010727,21,Male,Loyal,No
C010728,63,Female,New,Yes
C010729,68,Female,Loyal,No
C010730,73,Male,Loyal,No
C010731,79,Male,New,No
C010732,68,Female,Returning,No
C010733,67,Male,New,No
C010734,68,Female,New,No
C010735,80,Female,Loyal,No
C010736,46,Male,New,No
C010737,65,Other,Returning,No
C010738,69,Female,New,No
C010739,23,Female,New,No
C010740,60,Female,Returning,No
C010741,38,Female,New,No
C010742,24,Female,Loyal,No
C010743,27,Female,New,No
C010744,23,Female,Returning,No
C010745,74,Female,Returning,No
C010746,66,Male,Returning,No
C010747,22,Male,Returning,No
C010748,56,Male,New,No
C010749,58,Female,Loyal,No
C010750,49,Male,Returning,Yes
C010751,55,Female,Loyal,Yes
C010752,74,Male,New,No
C010753,49,Female,New,No
C010754,58,Male,Returning,No
C010755,53,Female,Returning,No
C010756,41,Male,New,No
C010757,73,Female,New,No
C010758,42,Male,New,Yes
C010759,67,Male,New,No
C010760,55,Female,New,No
C010761,60,Male,Loyal,No
C010762,65,Female,Loyal,No
C010763,63,Male,Returning,No
C010764,52,Female,New,Yes
C010765,56,Male,New,No
C010766,49,Male,Loyal,No
C010767,38,Female,Loyal,No
C010768,63,Male,New,Yes
C010769,73,Male,New,No
C010770,61,Male,New,No
C010771,66,Female,Returning,No
C010772,69,Female,New,No
C010773,39,Female,Returning,No
C010774,20,Female,New,No
C010775,37,Female,New,No
C010776,65,Male,Returning,Yes
C010777,69,Male,Loyal,No
C010778,49,Male,New,No
C010779,66,Female,Loyal,No
C010780,20,Female,New,No
C010781,57,Male,New,No
C010782,60,Male,New,No
C010783,49,Male,New,No
C010784,62,Male,New,No
C010785,47,Female,Returning,No
C010786,50,Male,Loyal,Yes
C010787,55,Male,New,No
C010788,67,Female,New,Yes
C010789,32,Male,New,No
C010790,35,Female,Returning,No
C010791,43,Female,Loyal,Yes
C010792,29,Female,New,No
C010793,37,Male,Returning,No
C010794,38,Male,Returning,No
C010795,36,Female,Loyal,No
C010796,42,Male,New,No
C010797,48,Male,New,No
C010798,61,Female,New,No
C010799,35,Female,Returning,Yes
C010800,70,Female,Returning,No
C010801,47,Female,Returning,Yes
C010802,62,Male,New,Yes
C010803,23,Male,New,No
C010804,27,Female,Returning,No
C010805,45,Female,New,Yes
C010806,39,Female,Loyal,No
C010807,48,Female,Loyal,Yes
C010808,26,Female,New,No
C010809,46,Female,Returning,No
C010810,60,Female,New,No
C010811,63,Female,Loyal,Yes
C010812,32,Female,Returning,Yes
C010813,38,Female,New,No
C010814,50,Male,Returning,Yes
C010815,49,Female,New,Yes
C010816,67,Female,New,No
C010817,41,Female,New,No
C010818,59,Male,New,No
C010819,73,Female,New,Yes
C010820,35,Male,Loyal,No
C010821,69,Female,Returning,No
C010822,37,Female,Loyal,No
C010823,37,Male,New,No
C010824,58,Male,Loyal,Yes
C010825,56,Male,Returning,No
C010826,51,Female,Returning,No
C010827,31,Female,Loyal,No
C010828,22,Male,Returning,No
C010829,75,Female,Returning,No
C010830,72,Female,Loyal,No
C010831,73,Male,New,No
C010832,49,Female,New,No
C010833,73,Male,Loyal,No
C010834,46,Female,Loyal,No
C010835,20,Female,Returning,No
C010836,28,Male,Loyal,No
C010837,33,Female,Loyal,No
C010838,40,Female,Returning,Yes
C010839,77,Female,New,No
C010840,37,Female,Returning,No
C010841,55,Female,New,No
C010842,33,Female,New,No
C010843,57,Female,Loyal,No
C010844,52,Female,Returning,No
C010845,25,Male,Loyal,No
C010846,46,Female,Returning,No
C010847,22,Male,New,No
C010848,73,Female,Returning,No
C010849,61,Female,Returning,No
C010850,77,Male,Returning,No
C010851,72,Male,New,No
C010852,30,Female,Loyal,Yes
C010853,61,Female,New,Yes
C010854,22,Male,Returning,Yes
C010855,78,Female,Returning,No
C010856,67,Female,Loyal,Yes
C010857,60,Male,New,No
C010858,80,Male,New,No
C010859,71,Male,Loyal,Yes
C010860,72,Female,Loyal,No
C010861,22,Male,New,No
C010862,17,Female,Loyal,Yes
C010863,78,Male,Loyal,No
