Sale_ID,Date,Store_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Discount_Pct,Payment_Method,Return_Flag,Gross_Revenue,Discount_Amount,Net_Revenue,Cost,Gross_Margin,Region,Category,Month_Year
T00038364,2025-11-27,S1037,C005307,P0118,1,20.46,0.0,Card,No,20.46,0.0,20.46,10.8,9.66,South West,Contact Lenses,2025-11
T00038365,2026-02-01,S1024,C005240,P0012,1,234.47,0.0,Card,No,234.47,0.0,234.47,146.3,88.17,South West,Spectacle Frame,2026-02
T00038366,2025-03-30,S1050,C018705,P0184,1,258.84,0.0,Cash,No,258.84,0.0,258.84,156.84,102.0,Midlands,Prescription Lens,2025-03
T00038367,2025-10-16,S1024,C012177,P0132,1,201.79,0.0,Card,No,201.79,0.0,201.79,124.31,77.48,South West,Spectacle Frame,2025-10
T00038368,2025-05-10,S1073,C018036,P0011,2,179.45,0.0,Cash,No,358.9,0.0,358.9,176.67,182.23,Yorkshire,Spectacle Frame,2025-05
T00038369,2025-09-08,S1003,C006995,P0130,1,22.35,0.0,Card,No,22.35,0.0,22.35,13.66,8.69,London,Lens Care,2025-09
T00038370,2025-12-30,S1010,C014191,P0012,1,234.47,0.0,Card,No,234.47,0.0,234.47,154.51,79.96,South East,Spectacle Frame,2025-12
T00038371,2026-05-26,S1036,C015997,P0257,1,105.91,0.15,Cash,No,105.91,15.89,90.02,42.24,47.78,South West,Sunglasses,2026-05
T00038372,2026-08-02,S1044,C005052,P0035,1,127.81,0.05,Cash,No,127.81,6.39,121.42,70.93,50.49,Midlands,Prescription Lens,2026-08
T00038373,2026-05-08,S1038,C006966,P0067,1,173.16,0.0,Gift Card,No,173.16,0.0,173.16,112.15,61.01,South West,Sunglasses,2026-05
T00038374,2026-04-25,S1011,C000564,P0223,1,150.65,0.05,Card,No,150.65,7.53,143.12,96.98,46.14,South East,Prescription Lens,2026-04
T00038375,2026-07-18,S1085,C015978,P0146,1,129.94,0.0,Klarna,No,129.94,0.0,129.94,58.91,71.03,North East,Sunglasses,2026-07
T00038376,2025-11-27,S1106,C016850,P0222,2,315.92,0.2,Card,No,631.84,126.37,505.47,284.86,220.61,Scotland,Spectacle Frame,2025-11
T00038377,2026-01-21,S1011,C011288,P0244,1,245.58,0.05,Klarna,Yes,245.58,12.28,233.3,106.62,126.68,South East,Prescription Lens,2026-01
T00038378,2026-08-28,S1004,C000762,P0050,1,15.3,0.1,Card,No,15.3,1.53,13.77,9.32,4.45,London,Lens Care,2026-08
T00038379,2025-11-09,S1045,C014571,P0182,1,289.69,0.0,Klarna,No,289.69,0.0,289.69,150.26,139.43,Midlands,Spectacle Frame,2025-11
T00038380,2025-11-10,S1100,C016926,P0155,1,134.06,0.05,Card,No,134.06,6.7,127.36,79.92,47.44,Scotland,Prescription Lens,2025-11
T00038381,2025-02-21,S1031,C003499,P0007,1,54.13,0.05,Card,No,54.13,2.71,51.42,27.81,23.61,South West,Sunglasses,2025-02
T00038382,2025-02-09,S1087,C002328,P0247,3,96.72,0.0,Klarna,No,290.16,0.0,290.16,172.13,118.03,North East,Sunglasses,2025-02
T00038383,2026-05-24,S1113,C011937,P0189,1,46.28,0.0,Klarna,No,46.28,0.0,46.28,22.86,23.42,Wales,Contact Lenses,2026-05
T00038384,2026-12-26,S1099,C006524,P0106,2,234.35,0.0,Cash,No,468.7,0.0,468.7,296.51,172.19,Scotland,Sunglasses,2026-12
T00038385,2025-05-08,S1033,C008648,P0090,1,16.62,0.1,Cash,No,16.62,1.66,14.96,9.87,5.09,South West,Lens Care,2025-05
T00038386,2026-05-12,S1081,C004974,P0082,1,167.49,0.0,Klarna,No,167.49,0.0,167.49,71.39,96.1,Yorkshire,Spectacle Frame,2026-05
T00038387,2026-06-19,S1057,C018626,P0272,1,346.41,0.1,Card,Yes,346.41,34.64,311.77,195.08,116.69,North West,Spectacle Frame,2026-06
T00038388,2025-10-07,S1117,C007794,P0119,1,65.62,0.15,Card,No,65.62,9.84,55.78,37.78,18.0,Wales,Contact Lenses,2025-10
T00038389,2026-08-30,S1039,C012709,P0050,1,15.3,0.05,Cash,No,15.3,0.77,14.53,8.15,6.38,Midlands,Lens Care,2026-08
T00038390,2026-10-10,S1103,C006043,P0239,1,71.22,0.15,Cash,No,71.22,10.68,60.54,31.19,29.35,Scotland,Contact Lenses,2026-10
T00038391,2026-06-07,S1019,C000433,P0116,2,294.04,0.1,Cash,No,588.08,58.81,529.27,258.52,270.75,South East,Sunglasses,2026-06
T00038392,2026-08-12,S1039,C006709,P0206,1,228.51,0.0,Card,No,228.51,0.0,228.51,127.36,101.15,Midlands,Sunglasses,2026-08
T00038393,2025-07-17,S1057,C009296,P0220,2,24.18,0.0,Card,No,48.36,0.0,48.36,26.39,21.97,North West,Lens Care,2025-07
T00038394,2026-10-24,S1057,C017183,P0266,1,337.31,0.0,Cash,No,337.31,0.0,337.31,144.5,192.81,North West,Sunglasses,2026-10
T00038395,2025-04-03,S1096,C015089,P0144,2,169.66,0.2,Card,Yes,339.32,67.86,271.46,115.09,156.37,Scotland,Prescription Lens,2025-04
T00038396,2026-04-26,S1091,C011545,P0112,1,316.69,0.05,Cash,No,316.69,15.83,300.86,191.49,109.37,North East,Spectacle Frame,2026-04
T00038397,2026-06-10,S1027,C014832,P0290,1,18.0,0.05,Card,No,18.0,0.9,17.1,7.79,9.31,South West,Lens Care,2026-06
T00038398,2025-02-17,S1107,C013598,P0024,1,200.09,0.1,Card,Yes,200.09,20.01,180.08,105.64,74.44,Scotland,Prescription Lens,2025-02
T00038399,2026-08-15,S1033,C018468,P0100,1,14.77,0.0,Card,No,14.77,0.0,14.77,6.6,8.17,South West,Lens Care,2026-08
T00038400,2025-03-13,S1096,C002037,P0013,1,124.77,0.0,Card,No,124.77,0.0,124.77,64.73,60.04,Scotland,Prescription Lens,2025-03
T00038401,2026-06-03,S1104,C013728,P0292,1,416.02,0.1,Card,No,416.02,41.6,374.42,204.09,170.33,Scotland,Spectacle Frame,2026-06
T00038402,2025-07-13,S1113,C010023,P0044,1,231.28,0.0,Card,No,231.28,0.0,231.28,103.11,128.17,Wales,Prescription Lens,2025-07
T00038403,2025-10-02,S1033,C018714,P0292,2,416.02,0.0,Card,No,832.04,0.0,832.04,497.27,334.77,South West,Spectacle Frame,2025-10
T00038404,2026-01-27,S1098,C002330,P0199,1,70.4,0.05,Card,No,70.4,3.52,66.88,38.4,28.48,Scotland,Contact Lenses,2026-01
T00038405,2026-07-24,S1019,C000009,P0115,1,159.45,0.0,Cash,No,159.45,0.0,159.45,85.97,73.48,South East,Prescription Lens,2026-07
T00038406,2026-11-05,S1116,C012178,P0283,1,179.6,0.1,Klarna,No,179.6,17.96,161.64,94.52,67.12,Wales,Prescription Lens,2026-11
T00038407,2025-09-25,S1070,C001133,P0241,1,68.1,0.2,Card,No,68.1,13.62,54.48,24.86,29.62,Yorkshire,Spectacle Frame,2025-09
T00038408,2026-10-11,S1015,C010536,P0146,1,129.94,0.0,Klarna,No,129.94,0.0,129.94,70.08,59.86,South East,Sunglasses,2026-10
T00038409,2025-09-19,S1035,C007584,P0269,2,55.04,0.15,Klarna,No,110.08,16.51,93.57,46.93,46.64,South West,Contact Lenses,2025-09
T00038410,2025-12-25,S1058,C015621,P0107,1,152.29,0.0,Card,No,152.29,0.0,152.29,64.01,88.28,North West,Sunglasses,2025-12
T00038411,2025-11-01,S1028,C009649,P0227,1,144.16,0.15,Card,No,144.16,21.62,122.54,67.49,55.05,South West,Sunglasses,2025-11
T00038412,2026-10-20,S1090,C008301,P0068,1,28.12,0.05,Klarna,No,28.12,1.41,26.71,12.02,14.69,North East,Contact Lenses,2026-10
T00038413,2025-11-01,S1091,C001527,P0195,1,144.51,0.15,Klarna,No,144.51,21.68,122.83,80.35,42.48,North East,Prescription Lens,2025-11
T00038414,2025-05-22,S1019,C000301,P0035,1,127.81,0.0,Card,No,127.81,0.0,127.81,62.43,65.38,South East,Prescription Lens,2025-05
T00038415,2026-11-23,S1104,C013320,P0137,1,47.31,0.1,Cash,No,47.31,4.73,42.58,19.87,22.71,Scotland,Sunglasses,2026-11
T00038416,2026-02-11,S1094,C018614,P0163,1,122.12,0.1,Card,No,122.12,12.21,109.91,71.26,38.65,North East,Prescription Lens,2026-02
T00038417,2026-09-22,S1088,C000625,P0103,1,83.67,0.0,Card,No,83.67,0.0,83.67,38.83,44.84,North East,Prescription Lens,2026-09
T00038418,2025-04-16,S1012,C013513,P0285,1,128.26,0.0,Klarna,No,128.26,0.0,128.26,83.05,45.21,South East,Prescription Lens,2025-04
T00038419,2025-12-20,S1006,C005124,P0200,2,14.62,0.0,Gift Card,No,29.24,0.0,29.24,13.84,15.4,London,Lens Care,2025-12
T00038420,2025-11-03,S1043,C011278,P0096,1,122.18,0.0,Klarna,No,122.18,0.0,122.18,62.87,59.31,Midlands,Sunglasses,2025-11
T00038421,2026-09-27,S1097,C004234,P0210,1,9.05,0.05,Card,No,9.05,0.45,8.6,4.4,4.2,Scotland,Lens Care,2026-09
T00038422,2025-09-17,S1012,C013541,P0103,1,83.67,0.0,Card,No,83.67,0.0,83.67,44.93,38.74,South East,Prescription Lens,2025-09
T00038423,2025-01-27,S1090,C003831,P0260,1,23.72,0.1,Klarna,No,23.72,2.37,21.35,14.31,7.04,North East,Lens Care,2025-01
T00038424,2025-10-09,S1083,C005893,P0166,1,187.14,0.15,Card,No,187.14,28.07,159.07,84.43,74.64,Yorkshire,Sunglasses,2025-10
T00038425,2026-08-05,S1095,C009572,P0114,1,361.31,0.15,Card,No,361.31,54.2,307.11,160.68,146.43,North East,Prescription Lens,2026-08
T00038426,2026-02-23,S1012,C001618,P0076,1,317.39,0.0,Card,No,317.39,0.0,317.39,155.13,162.26,South East,Sunglasses,2026-02
T00038427,2025-08-05,S1012,C014291,P0074,2,173.78,0.0,Card,No,347.56,0.0,347.56,163.0,184.56,South East,Prescription Lens,2025-08
T00038428,2026-04-12,S1007,C004064,P0091,1,87.95,0.05,Gift Card,No,87.95,4.4,83.55,39.21,44.34,London,Spectacle Frame,2026-04
T00038429,2025-11-01,S1003,C000001,P0251,1,127.41,0.15,Card,No,127.41,19.11,108.3,69.82,38.48,London,Spectacle Frame,2025-11
T00038430,2025-11-24,S1097,C018496,P0244,1,245.58,0.1,Card,No,245.58,24.56,221.02,133.53,87.49,Scotland,Prescription Lens,2025-11
T00038431,2026-09-23,S1009,C003254,P0139,1,28.04,0.0,Card,No,28.04,0.0,28.04,17.99,10.05,South East,Contact Lenses,2026-09
T00038432,2026-08-02,S1104,C001132,P0139,1,28.04,0.0,Card,No,28.04,0.0,28.04,18.43,9.61,Scotland,Contact Lenses,2026-08
T00038433,2025-03-27,S1093,C000080,P0299,1,56.09,0.15,Gift Card,No,56.09,8.41,47.68,28.47,19.21,North East,Contact Lenses,2025-03
T00038434,2026-11-19,S1043,C004657,P0011,1,179.45,0.05,Card,No,179.45,8.97,170.48,104.88,65.6,Midlands,Spectacle Frame,2026-11
T00038435,2025-04-14,S1004,C013686,P0147,3,56.37,0.2,Gift Card,No,169.11,33.82,135.29,70.08,65.21,London,Sunglasses,2025-04
T00038436,2025-04-16,S1042,C003342,P0121,1,95.83,0.0,Klarna,No,95.83,0.0,95.83,55.88,39.95,Midlands,Spectacle Frame,2025-04
T00038437,2025-01-19,S1092,C006247,P0170,1,6.04,0.05,Card,No,6.04,0.3,5.74,2.68,3.06,North East,Lens Care,2025-01
T00038438,2025-10-26,S1116,C006583,P0131,1,148.94,0.0,Card,No,148.94,0.0,148.94,91.86,57.08,Wales,Spectacle Frame,2025-10
T00038439,2025-09-28,S1083,C005692,P0096,1,122.18,0.0,Card,No,122.18,0.0,122.18,77.08,45.1,Yorkshire,Sunglasses,2025-09
T00038440,2025-06-01,S1012,C002808,P0215,1,96.17,0.15,Klarna,No,96.17,14.43,81.74,52.41,29.33,South East,Prescription Lens,2025-06
T00038441,2026-04-28,S1076,C001268,P0013,1,124.77,0.1,Card,No,124.77,12.48,112.29,59.37,52.92,Yorkshire,Prescription Lens,2026-04
T00038442,2026-08-26,S1040,C019066,P0298,1,60.53,0.1,Card,No,60.53,6.05,54.48,24.26,30.22,Midlands,Contact Lenses,2026-08
T00038443,2025-03-27,S1039,C019784,P0033,1,59.66,0.05,Card,No,59.66,2.98,56.68,33.45,23.23,Midlands,Prescription Lens,2025-03
T00038444,2026-07-10,S1060,C011600,P0017,1,179.81,0.05,Gift Card,No,179.81,8.99,170.82,96.27,74.55,North West,Sunglasses,2026-07
T00038445,2025-07-17,S1085,C018192,P0234,1,276.79,0.15,Card,No,276.79,41.52,235.27,136.97,98.3,North East,Prescription Lens,2025-07
T00038446,2026-06-04,S1101,C000627,P0012,1,234.47,0.05,Klarna,No,234.47,11.72,222.75,131.59,91.16,Scotland,Spectacle Frame,2026-06
T00038447,2026-07-11,S1062,C006229,P0263,1,95.81,0.0,Card,No,95.81,0.0,95.81,60.89,34.92,North West,Prescription Lens,2026-07
T00038448,2026-07-14,S1119,C008523,P0138,1,44.72,0.05,Gift Card,No,44.72,2.24,42.48,27.2,15.28,Wales,Contact Lenses,2026-07
T00038449,2025-09-30,S1055,C009864,P0020,1,14.81,0.0,Klarna,No,14.81,0.0,14.81,8.41,6.4,North West,Lens Care,2025-09
T00038450,2025-03-08,S1013,C016078,P0122,1,295.15,0.05,Gift Card,No,295.15,14.76,280.39,119.49,160.9,South East,Spectacle Frame,2025-03
T00038451,2025-04-20,S1073,C016623,P0005,1,136.08,0.15,Klarna,No,136.08,20.41,115.67,67.62,48.05,Yorkshire,Prescription Lens,2025-04
T00038452,2026-04-03,S1120,C006416,P0297,2,71.67,0.0,Klarna,Yes,143.34,0.0,143.34,64.67,78.67,Wales,Sunglasses,2026-04
T00038453,2025-09-19,S1044,C019351,P0117,3,38.3,0.1,Card,No,114.9,11.49,103.41,59.48,43.93,Midlands,Sunglasses,2025-09
T00038454,2025-09-06,S1010,C015222,P0015,1,242.96,0.05,Cash,No,242.96,12.15,230.81,102.86,127.95,South East,Prescription Lens,2025-09
T00038455,2025-07-18,S1098,C017050,P0165,1,88.37,0.05,Klarna,Yes,88.37,4.42,83.95,39.2,44.75,Scotland,Prescription Lens,2025-07
T00038456,2025-12-08,S1103,C001747,P0170,1,6.04,0.0,Card,No,6.04,0.0,6.04,3.94,2.1,Scotland,Lens Care,2025-12
T00038457,2026-08-18,S1046,C019231,P0274,1,256.3,0.0,Card,No,256.3,0.0,256.3,122.48,133.82,Midlands,Prescription Lens,2026-08
T00038458,2026-04-24,S1116,C007779,P0283,1,179.6,0.0,Card,No,179.6,0.0,179.6,115.33,64.27,Wales,Prescription Lens,2026-04
T00038459,2026-12-19,S1111,C019170,P0085,1,102.41,0.1,Card,No,102.41,10.24,92.17,61.46,30.71,Wales,Prescription Lens,2026-12
T00038460,2025-06-07,S1026,C010939,P0222,2,315.92,0.05,Card,No,631.84,31.59,600.25,300.11,300.14,South West,Spectacle Frame,2025-06
T00038461,2025-01-30,S1116,C015273,P0291,1,61.71,0.1,Card,No,61.71,6.17,55.54,25.01,30.53,Wales,Spectacle Frame,2025-01
T00038462,2025-12-05,S1032,C016234,P0111,1,271.9,0.0,Card,No,271.9,0.0,271.9,121.32,150.58,South West,Spectacle Frame,2025-12
T00038463,2026-08-16,S1033,C019839,P0030,2,22.92,0.05,Card,No,45.84,2.29,43.55,19.62,23.93,South West,Lens Care,2026-08
T00038464,2026-09-07,S1099,C003323,P0277,1,119.83,0.05,Klarna,No,119.83,5.99,113.84,69.29,44.55,Scotland,Sunglasses,2026-09
T00038465,2025-10-03,S1116,C011974,P0118,1,20.46,0.0,Card,No,20.46,0.0,20.46,13.36,7.1,Wales,Contact Lenses,2025-10
T00038466,2026-12-04,S1084,C000829,P0016,1,215.4,0.0,Card,No,215.4,0.0,215.4,92.96,122.44,North East,Sunglasses,2026-12
T00038467,2026-08-15,S1084,C019999,P0138,1,44.72,0.05,Klarna,No,44.72,2.24,42.48,23.75,18.73,North East,Contact Lenses,2026-08
T00038468,2025-05-05,S1011,C006265,P0054,1,133.47,0.2,Card,No,133.47,26.69,106.78,60.38,46.4,South East,Prescription Lens,2025-05
T00038469,2025-10-02,S1069,C019093,P0060,1,22.87,0.05,Klarna,No,22.87,1.14,21.73,12.31,9.42,Yorkshire,Lens Care,2025-10
T00038470,2025-05-14,S1081,C005458,P0240,1,7.39,0.1,Card,No,7.39,0.74,6.65,3.18,3.47,Yorkshire,Lens Care,2025-05
T00038471,2025-05-18,S1031,C003971,P0105,1,84.23,0.0,Gift Card,No,84.23,0.0,84.23,40.75,43.48,South West,Prescription Lens,2025-05
T00038472,2025-04-03,S1041,C012707,P0076,1,317.39,0.2,Cash,No,317.39,63.48,253.91,172.57,81.34,Midlands,Sunglasses,2025-04
T00038473,2025-11-24,S1087,C005166,P0188,1,21.99,0.05,Gift Card,No,21.99,1.1,20.89,11.73,9.16,North East,Contact Lenses,2025-11
T00038474,2025-09-08,S1070,C001597,P0235,1,209.87,0.0,Card,Yes,209.87,0.0,209.87,96.42,113.45,Yorkshire,Prescription Lens,2025-09
T00038475,2025-04-03,S1015,C011058,P0131,1,148.94,0.05,Cash,No,148.94,7.45,141.49,70.27,71.22,South East,Spectacle Frame,2025-04
T00038476,2026-12-09,S1056,C006570,P0267,1,56.92,0.0,Klarna,No,56.92,0.0,56.92,37.4,19.52,North West,Sunglasses,2026-12
T00038477,2026-12-23,S1077,C005006,P0254,1,164.34,0.0,Card,No,164.34,0.0,164.34,95.7,68.64,Yorkshire,Prescription Lens,2026-12
T00038478,2026-09-16,S1109,C003170,P0042,1,132.35,0.05,Card,No,132.35,6.62,125.73,52.99,72.74,Scotland,Spectacle Frame,2026-09
T00038479,2026-03-21,S1064,C014947,P0060,1,22.87,0.0,Card,No,22.87,0.0,22.87,13.35,9.52,North West,Lens Care,2026-03
T00038480,2025-11-17,S1082,C010452,P0259,1,50.41,0.15,Card,No,50.41,7.56,42.85,23.32,19.53,Yorkshire,Contact Lenses,2025-11
T00038481,2025-01-17,S1072,C014586,P0099,1,36.55,0.05,Gift Card,No,36.55,1.83,34.72,16.62,18.1,Yorkshire,Contact Lenses,2025-01
T00038482,2025-04-22,S1103,C013286,P0300,1,5.72,0.05,Card,No,5.72,0.29,5.43,3.56,1.87,Scotland,Lens Care,2025-04
T00038483,2025-08-19,S1121,C008155,P0109,2,27.72,0.0,Card,No,55.44,0.0,55.44,36.19,19.25,Wales,Contact Lenses,2025-08
T00038484,2026-05-27,S1031,C012859,P0131,2,148.94,0.0,Klarna,No,297.88,0.0,297.88,144.93,152.95,South West,Spectacle Frame,2026-05
T00038485,2025-12-22,S1001,C006523,P0246,1,264.52,0.0,Card,No,264.52,0.0,264.52,171.85,92.67,London,Sunglasses,2025-12
T00038486,2026-03-13,S1072,C004729,P0114,1,361.31,0.0,Card,No,361.31,0.0,361.31,195.49,165.82,Yorkshire,Prescription Lens,2026-03
T00038487,2026-02-08,S1096,C015476,P0040,1,23.32,0.15,Card,No,23.32,3.5,19.82,11.17,8.65,Scotland,Lens Care,2026-02
T00038488,2026-07-03,S1093,C008731,P0218,1,61.8,0.05,Cash,No,61.8,3.09,58.71,37.11,21.6,North East,Contact Lenses,2026-07
T00038489,2025-01-01,S1086,C006620,P0104,1,397.44,0.05,Card,No,397.44,19.87,377.57,244.09,133.48,North East,Prescription Lens,2025-01
T00038490,2026-12-29,S1013,C010431,P0243,1,133.81,0.1,Klarna,No,133.81,13.38,120.43,57.79,62.64,South East,Prescription Lens,2026-12
T00038491,2025-03-17,S1117,C000702,P0139,1,28.04,0.0,Klarna,No,28.04,0.0,28.04,18.98,9.06,Wales,Contact Lenses,2025-03
T00038492,2025-10-14,S1104,C009465,P0145,1,128.4,0.2,Card,No,128.4,25.68,102.72,48.95,53.77,Scotland,Prescription Lens,2025-10
T00038493,2026-01-14,S1105,C008267,P0001,2,60.27,0.0,Card,No,120.54,0.0,120.54,60.38,60.16,Scotland,Spectacle Frame,2026-01
T00038494,2025-01-25,S1107,C003315,P0181,2,168.66,0.1,Card,No,337.32,33.73,303.59,151.71,151.88,Scotland,Spectacle Frame,2025-01
T00038495,2025-01-19,S1078,C015640,P0185,1,145.47,0.05,Card,No,145.47,7.27,138.2,70.15,68.05,Yorkshire,Prescription Lens,2025-01
T00038496,2025-07-20,S1110,C001227,P0232,1,308.9,0.0,Klarna,Yes,308.9,0.0,308.9,167.94,140.96,Scotland,Spectacle Frame,2025-07
T00038497,2025-04-08,S1069,C011843,P0165,2,88.37,0.05,Cash,No,176.74,8.84,167.9,96.93,70.97,Yorkshire,Prescription Lens,2025-04
T00038498,2026-07-19,S1051,C002287,P0231,2,175.59,0.0,Card,No,351.18,0.0,351.18,151.7,199.48,Midlands,Spectacle Frame,2026-07
T00038499,2026-11-27,S1003,C013768,P0077,1,71.34,0.05,Card,No,71.34,3.57,67.77,38.45,29.32,London,Sunglasses,2026-11
T00038500,2025-09-03,S1022,C010491,P0218,1,61.8,0.0,Cash,No,61.8,0.0,61.8,29.33,32.47,South East,Contact Lenses,2025-09
T00038501,2025-05-09,S1052,C009302,P0022,1,308.67,0.0,Cash,No,308.67,0.0,308.67,178.38,130.29,Midlands,Spectacle Frame,2025-05
T00038502,2026-01-22,S1097,C013257,P0031,1,73.66,0.0,Card,No,73.66,0.0,73.66,41.34,32.32,Scotland,Spectacle Frame,2026-01
T00038503,2025-10-27,S1109,C010308,P0162,1,202.3,0.0,Gift Card,Yes,202.3,0.0,202.3,114.61,87.69,Scotland,Spectacle Frame,2025-10
T00038504,2025-11-08,S1046,C012713,P0172,1,152.71,0.05,Card,No,152.71,7.64,145.07,98.35,46.72,Midlands,Spectacle Frame,2025-11
T00038505,2025-07-22,S1118,C005127,P0253,1,66.28,0.05,Card,No,66.28,3.31,62.97,33.18,29.79,Wales,Prescription Lens,2025-07
T00038506,2025-09-10,S1019,C008950,P0129,2,55.86,0.05,Card,No,111.72,5.59,106.13,57.68,48.45,South East,Contact Lenses,2025-09
T00038507,2026-10-14,S1096,C004969,P0102,1,435.36,0.1,Klarna,No,435.36,43.54,391.82,230.24,161.58,Scotland,Spectacle Frame,2026-10
T00038508,2026-02-25,S1113,C007340,P0091,1,87.95,0.0,Card,No,87.95,0.0,87.95,42.68,45.27,Wales,Spectacle Frame,2026-02
T00038509,2026-06-07,S1001,C006039,P0158,1,57.56,0.05,Card,No,57.56,2.88,54.68,27.51,27.17,London,Contact Lenses,2026-06
T00038510,2026-10-22,S1012,C013503,P0069,1,71.52,0.05,Card,No,71.52,3.58,67.94,32.54,35.4,South East,Contact Lenses,2026-10
T00038511,2026-08-12,S1026,C016587,P0043,1,119.91,0.1,Klarna,No,119.91,11.99,107.92,46.43,61.49,South West,Prescription Lens,2026-08
T00038512,2025-05-08,S1040,C002075,P0019,1,46.77,0.1,Card,No,46.77,4.68,42.09,27.31,14.78,Midlands,Contact Lenses,2025-05
T00038513,2026-01-22,S1025,C019720,P0192,1,241.28,0.0,Klarna,No,241.28,0.0,241.28,147.04,94.24,South West,Spectacle Frame,2026-01
T00038514,2026-11-12,S1093,C013883,P0049,1,36.0,0.0,Card,No,36.0,0.0,36.0,17.42,18.58,North East,Contact Lenses,2026-11
T00038515,2025-10-20,S1087,C011677,P0161,1,96.82,0.15,Klarna,No,96.82,14.52,82.3,46.69,35.61,North East,Spectacle Frame,2025-10
T00038516,2025-02-14,S1095,C019899,P0292,1,416.02,0.05,Card,No,416.02,20.8,395.22,220.52,174.7,North East,Spectacle Frame,2025-02
T00038517,2026-08-17,S1024,C016782,P0206,1,228.51,0.2,Card,No,228.51,45.7,182.81,99.55,83.26,South West,Sunglasses,2026-08
T00038518,2025-02-06,S1049,C016092,P0157,1,196.88,0.1,Cash,No,196.88,19.69,177.19,109.27,67.92,Midlands,Sunglasses,2025-02
T00038519,2026-08-06,S1087,C017462,P0299,1,56.09,0.0,Cash,No,56.09,0.0,56.09,31.98,24.11,North East,Contact Lenses,2026-08
T00038520,2026-02-19,S1093,C006852,P0192,2,241.28,0.0,Cash,No,482.56,0.0,482.56,255.82,226.74,North East,Spectacle Frame,2026-02
T00038521,2026-12-11,S1032,C011915,P0153,1,136.9,0.0,Klarna,No,136.9,0.0,136.9,78.17,58.73,South West,Prescription Lens,2026-12
T00038522,2026-01-07,S1028,C010287,P0162,1,202.3,0.2,Card,No,202.3,40.46,161.84,81.4,80.44,South West,Spectacle Frame,2026-01
T00038523,2025-06-03,S1094,C015728,P0183,2,160.77,0.0,Card,No,321.54,0.0,321.54,164.78,156.76,North East,Prescription Lens,2025-06
T00038524,2025-08-30,S1011,C011370,P0089,1,58.18,0.0,Card,No,58.18,0.0,58.18,34.1,24.08,South East,Contact Lenses,2025-08
T00038525,2025-05-05,S1025,C001702,P0286,1,307.59,0.0,Gift Card,No,307.59,0.0,307.59,207.19,100.4,South West,Sunglasses,2025-05
T00038526,2026-02-16,S1105,C000882,P0127,1,104.22,0.05,Card,No,104.22,5.21,99.01,53.86,45.15,Scotland,Sunglasses,2026-02
T00038527,2026-11-23,S1016,C016898,P0137,1,47.31,0.0,Card,No,47.31,0.0,47.31,27.07,20.24,South East,Sunglasses,2026-11
T00038528,2026-05-11,S1077,C016436,P0113,1,170.96,0.1,Cash,No,170.96,17.1,153.86,77.62,76.24,Yorkshire,Prescription Lens,2026-05
T00038529,2025-07-05,S1049,C004883,P0168,1,20.08,0.0,Cash,No,20.08,0.0,20.08,12.56,7.52,Midlands,Contact Lenses,2025-07
T00038530,2026-09-07,S1107,C007962,P0196,1,268.29,0.1,Card,No,268.29,26.83,241.46,112.25,129.21,Scotland,Sunglasses,2026-09
T00038531,2026-07-08,S1113,C000872,P0270,1,7.44,0.1,Card,No,7.44,0.74,6.7,4.49,2.21,Wales,Lens Care,2026-07
T00038532,2026-09-02,S1031,C018434,P0288,1,64.96,0.15,Card,No,64.96,9.74,55.22,31.94,23.28,South West,Contact Lenses,2026-09
T00038533,2026-12-20,S1095,C003279,P0057,1,199.96,0.1,Card,No,199.96,20.0,179.96,121.51,58.45,North East,Sunglasses,2026-12
T00038534,2025-12-23,S1105,C002991,P0021,1,265.08,0.05,Card,No,265.08,13.25,251.83,131.07,120.76,Scotland,Spectacle Frame,2025-12
T00038535,2026-04-15,S1039,C018239,P0115,1,159.45,0.0,Klarna,No,159.45,0.0,159.45,73.83,85.62,Midlands,Prescription Lens,2026-04
T00038536,2026-05-28,S1001,C008632,P0236,1,297.8,0.0,Card,No,297.8,0.0,297.8,133.69,164.11,London,Sunglasses,2026-05
T00038537,2025-10-10,S1061,C003998,P0198,1,62.44,0.15,Klarna,No,62.44,9.37,53.07,28.21,24.86,North West,Contact Lenses,2025-10
T00038538,2026-04-09,S1104,C007550,P0094,2,341.7,0.15,Card,No,683.4,102.51,580.89,381.35,199.54,Scotland,Prescription Lens,2026-04
T00038539,2025-03-11,S1031,C009292,P0208,1,29.41,0.05,Cash,No,29.41,1.47,27.94,12.44,15.5,South West,Contact Lenses,2025-03
T00038540,2026-03-03,S1018,C007821,P0156,1,221.18,0.0,Klarna,No,221.18,0.0,221.18,150.05,71.13,South East,Sunglasses,2026-03
